ID;Nome;Incorporadora;Bairro;Cidade;UF;Endereco;Status;Area_Min_m2;Area_Max_m2;Preco_Min;Preco_Max;Quartos;Suites;Vagas;Previsao_Entrega;Contato_Nome;Telefone;Email;WhatsApp;Comissao_PJ_%;Comissao_PF_%;Total_Unidades;Andares;Estoque;Data_Lancamento;Descricao;Website;Qtd_Arquivos;Apresentacoes;Books;Folders;Tabelas;URL_Orulo
"34681";"Led Vila - Lojas";"Benx - Bueno Netto";"Vila Madalena";"São Paulo";"SP";"Rua Euclides de Andrade 195";"Pronto novo";"135.77";"193.12";"1684243.38";"";"";"";"";"";"Joice";"(11) 95801-7791";"joice.tatiana@bemimobiliaria.com.br";"(11) 95801-7791";"3.25";"3.9";"3";"";"2";"20/08/2022";"Um empreendimento em excelente localização. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Led_Vila_-_Lojas_Tabela_tabela_led_vila_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/34681"
"34717";"Station Garden - Residencial";"Pratica Construtora";"Vila Ré";"São Paulo";"SP";"Rua Jarauara 470";"Pronto novo";"41";"75.51";"349297.55";"";"";"";"";"";"Escribano - Coordenador de parceria";"(11) 99116-0359";"orcioli@pratica-inc.com.br";"(11) 99116-0359";"4";"2.8";"153";"";"5";"01/12/2021";"O Residencial Station Garden vai te surpreender. São apartamentos de 2 e 3 dormitórios localizados em região privilegiada da Zona Leste de São Paulo. COLADO NO METRÔ! Preço e disponibilidade do imóvel";"";"1";"";"";"";"Station_Garden_-_Residencial_Tabela_tabela_station_garden_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/34717"
"34718";"Station Garden - NR";"Pratica Construtora";"Vila Ré";"São Paulo";"SP";"Rua Jarauara 470";"Pronto novo";"35.26";"61.33";"319027.44";"";"";"";"";"";"Escribano - Coordenador de parceria";"(11) 99116-0359";"orcioli@pratica-inc.com.br";"(11) 99116-0359";"4";"2.8";"22";"";"12";"01/12/2021";"O Residencial Station Garden vai te surpreender. São apartamentos de 2 e 3 dormitórios localizados em região privilegiada da Zona Leste de São Paulo. COLADO NO METRÔ! Preço e disponibilidade do imóvel";"";"1";"";"";"";"Station_Garden_-_NR_Tabela_tabela_station_garden_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/34718"
"34721";"Horizonte Campestre";"Fratta Construtora e Incorporadora";"Campestre";"Santo André";"SP";"Rua dos Coqueiros 709";"Pronto novo";"43.98";"43.98";"496975.33";"";"";"";"";"";"Fratta Construtora ";"(11) 91583-7107";"sac@fratta.com.br";"(11) 91583-7107";"4";"2.8";"150";"";"10";"16/09/2022";"Em um dos melhores bairros de Santo André, o Horizonte Campestre é vizinho do Bairro Jardim e está a apenas 850 metros da Estação Prefeito Saladino, garantindo muito mais mobilidade para os seus dias.";"";"1";"";"";"";"Horizonte_Campestre_Tabela_tabela_horizonte_campestre_abril_2026.pdf";"https://www.orulo.com.br/buildings/34721"
"34748";"HM Smart Osasco";"HM Engenharia SP";"Jaguaribe";"Osasco";"SP";"Avenida José Lourenço 284";"Em construção";"29.79";"40.4";"265750";"";"";"";"";"";"Michele Souza (Analista - HM & Vendas)";"(19) 99846-9299";"contato@hmvendas.com.br";"(19) 99846-9299";"3.5";"1.9";"330";"";"27";"01/05/2022";"Apartamentos de 1 e 2 dormitórios. com varanda e lazer para toda a família. No HM Smart Osasco você aproveita momentos incríveis sem precisar sair de casa, com uma diversidade de lazer para agradar a ";"";"1";"";"";"";"HM_Smart_Osasco_Tabela_tabela_hm_smart_osasco_marco_2026.pdf";"https://www.orulo.com.br/buildings/34748"
"34755";"THINK Home República - Lojas";"THINK";"República";"São Paulo";"SP";"Rua Bento Freitas 420";"Pronto novo";"348.38";"348.38";"5316619.31";"";"";"";"";"";"THINK Parcerias";"(11) 93957-7233";"parcerias@thinkconstrutora.com.br";"(11) 93957-7233";"3.7";"";"1";"";"1";"01/05/2019";"Um empreendimento em excelente localização. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"THINK_Home_Repblica_-_Lojas_Tabela_tabela_think_home_republica_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/34755"
"34789";"Mirante da Vila";"Pratica Construtora";"Vila Ré";"São Paulo";"SP";"Rua Itinguçu 2780";"Pronto novo";"44.62";"115.46";"315221.4";"";"";"";"";"";" Ernesto-  Gerente Parceria";"(11) 97529-5064";"orcioli@pratica-inc.com.br";"(11) 97529-5064";"4";"3";"65";"";"3";"01/10/2021";"Próximo à Estação Patriarca e toda a estrutura do bairro. Unidades de 02 dormitórios. Opções com Garden. Área de Lazer coberta e descoberta. Preço e disponibilidade do imóvel sujeitos a alteração sem ";"";"1";"";"";"";"Mirante_da_Vila_Tabela_tabela_mirante_da_vila_abril_2026.pdf";"https://www.orulo.com.br/buildings/34789"
"34790";"Moment Metrô Conceição";"Pratica Construtora";"Vila Parque Jabaquara";"São Paulo";"SP";"Rua dos Cambuís 199";"Pronto novo";"61.87";"61.87";"503431.78";"";"";"";"";"";"Escribano - Coordendaor de parceria ";"(11) 99116-0359";"orcioli@pratica-inc.com.br";"(11) 99116-0359";"4";"3";"73";"";"1";"01/03/2022";"O Moment Metrô Conceição está localizado a 600 metros do Metrô Conceição, em um bairro tradicional de São Paulo com toda infraestrutura, próximo ao aeroporto de Congonhas, terminal rodoviário do Jabaq";"";"1";"";"";"";"Moment_Metr_Conceio_Tabela_tabela_moment_metro_conceicao_abril_2026.pdf";"https://www.orulo.com.br/buildings/34790"
"34799";"Artesano Oscar Porto";"R. Yazbek";"Paraíso";"São Paulo";"SP";"Rua Coronel Oscar Porto 507";"Pronto novo";"181.9";"181.9";"4660818";"";"";"";"";"";"Fabio Torres";"(11) 98245-8529";"fabiotorres@ryazbek.com.br";"(11) 98245-8529";"4";"3";"42";"";"4";"16/09/2022";"Uma esquina muito especial, tranquila e muito arborizada. Estilo contemporâneo e uma referência para o bairro. Sofisticado em cada detalhe. Amplos espaços integrados a um primoroso paisagismo. Apenas ";"";"1";"";"";"";"Artesano_Oscar_Porto_Tabela_tabela_artesano_oscar_porto_marco_2026.pdf";"https://www.orulo.com.br/buildings/34799"
"34851";"Bosque Pitangueiras";"Tecnisa SP";"Água Branca";"São Paulo";"SP";"Rua Arnaldo José Pacífico (Jardim das Perdizes) 18";"Pronto novo";"79.67";"79.67";"1799670";"";"";"";"";"";"Hamilton";"(11) 99220-2261";"hamilton.goulart@tecnisa.com.br";"(11) 99220-2261";"3.5";"2";"150";"";"2";"15/09/2022";"Prepare-se para ter a vida conectada ao bairro planejado mais moderno de São Paulo. Um ícone de grandiosidade e belezas naturais com 45 mil m² de natureza, bem-estar, lazer grandioso e espaços integra";"";"1";"";"";"";"Bosque_Pitangueiras_Tabela_tabela_bosque_pitangueiras_abril_2026.pdf";"https://www.orulo.com.br/buildings/34851"
"34867";"Zero 11";"Vinx";"Santa Cecília";"São Paulo";"SP";"Rua Brigadeiro Galvão 109";"Pronto novo";"24.04";"26.26";"289307.8";"";"";"";"";"";"Vinx Parcerias";"(11) 97860-7860";"parcerias@vinx.com.br";"(11) 97860-7860";"4";"2.6";"189";"";"15";"01/04/2022";"Um empreendimento ótimo para morar e investir. Sonhar com o primeiro imóvel é sonhar com segurança e conforto para a sua vida! E morar no Zero11 é assim. Desde a sua entrada no empreendimento, até a p";"";"1";"";"";"";"Zero_11_Tabela_tabela_zero_11_abril_2026.pdf";"https://www.orulo.com.br/buildings/34867"
"34869";"Mirã Butantã";"Kallas";"Butantã";"São Paulo";"SP";"Rua Comendador Elias Assi 77";"Pronto novo";"81.05";"81.05";"983017.54";"";"";"";"";"";"Souza 11982329851 / Bruno Carvalho (11) 93927-2605";"(11) 99999-9999";"bruno.carvalho@kallasvendas.com.br";"(11) 99999-9999";"3.5";"2.3";"139";"";"1";"01/11/2022";"Viver no melhor do Butantã. Sua história é feita de caminhos, e todos eles te conectam ao próximo capítulo da sua vida. Conheça o Mirã Butantã. Preço e disponibilidade do imóvel sujeitos a alteração s";"";"1";"";"";"";"Mir_Butant_Tabela_tabela_mira_butanta_abril_2026.pdf";"https://www.orulo.com.br/buildings/34869"
"35257";"AYYA Jardins - Residencial";"SKR";"Jardim Paulista";"São Paulo";"SP";"Alameda Franca 1557";"Em construção";"288.67";"295.43";"11573019";"";"";"";"";"";"Parceria SKR";"(11) 91580-7380";"parcerias@skr.com.br";"(11) 91580-7380";"4.5";"3.5";"19";"";"6";"01/01/2023";"Em uma relação contextual com o Jardins, bairro de São Paulo de vida urbana pulsante, AYYA JARDINS traz a intersecção fluida com o entorno, fazendo da natureza a linguagem de conexão. Preço e disponib";"";"1";"";"";"";"AYYA_Jardins_-_Residencial_Tabela_tabela_ayya_jardins_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/35257"
"35357";"Natus Braz Leme";"AW Realty";"Santana";"São Paulo";"SP";"Rua Doutor César 760";"Pronto novo";"74";"255.6";"1401508.77";"";"";"";"";"";"Parcerias AW Realty";"(11) 97810-8821";"milene@awrealty.com.br";"(11) 97810-8821";"4";"4";"116";"";"17";"29/10/2022";"Todas as inovações reunidas para valorizar seu dia a dia. Natus Braz Leme tem diferenciais exclusivos, que fazem a sua vida muito mais prática, moderna e confortável. Ideal para quem busca praticidade";"";"1";"";"";"";"Natus_Braz_Leme_Tabela_tabela_natus_braz_leme_marco_2026.pdf";"https://www.orulo.com.br/buildings/35357"
"35485";"Most Moema Home";"MPD SP";"Moema";"São Paulo";"SP";"Rua Pintassilgo 575";"Em construção";"94.8";"200.8";"1906352.22";"";"";"";"";"";"Josi";"(11) 98127-5797";"josi@mpdvendas.com.br";"(11) 98127-5797";"4";"3";"82";"";"20";"30/11/2022";"De um lado, sofisticação e beleza. Do outro, modernidade, praticidade e conforto. Uma nova concepção de vida onde cada detalhe é surpreendente. Um ícone para Moema, localizado na Avenida Cotovia x Rua";"";"1";"";"";"";"Most_Moema_Home_Tabela_tabela_most_moema_home_marco_2026.pdf";"https://www.orulo.com.br/buildings/35485"
"35908";"Most Moema Smart - Residencial";"MPD SP";"Moema";"São Paulo";"SP";"Avenida Cotovia 107";"Em construção";"33";"46";"655327.53";"";"";"";"";"";"Josi";"(11) 98127-5797";"josi@mpdvendas.com.br";"(11) 98127-5797";"4";"3";"55";"";"35";"30/11/2022";"De um lado, sofisticação e beleza. Do outro, modernidade, praticidade e conforto. Uma nova concepção de vida onde cada detalhe é surpreendente. Um ícone para Moema, localizado na Avenida Cotovia x Rua";"";"1";"";"";"";"Most_Moema_Smart_-_Residencial_Tabela_tabela_most_moema_smart_-_residencial_marco_2026.pdf";"https://www.orulo.com.br/buildings/35908"
"35961";"Botaní - Residencial";"Gamaro";"Vila Pompéia";"São Paulo";"SP";"Avenida Pompéia 700";"Pronto novo";"59.78";"201.21";"953264.14";"";"";"";"";"";"Anderson Pimentel";"(11)98242-0996";"anderson.pimentel@gamaro.com.br";"(11)98242-0996";"4";"3";"189";"";"81";"03/10/2022";"Áreas de lazer pensadas para você se conectar à natureza em todas as suas formas sem sair de casa. Apartamentos residenciais de 59 à 98m² e apartamentos duplex residenciais de 159 e 198m². Preço e dis";"";"1";"";"";"";"Botan_-_Residencial_Tabela_tabela_botani_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/35961"
"36009";"Botaní - NR";"Gamaro";"Vila Pompéia";"São Paulo";"SP";"Avenida Pompéia 700";"Pronto novo";"27.51";"31.99";"406248.65";"";"";"";"";"";"Anderson Pimentel";"(11)98242-0996";"anderson.pimentel@gamaro.com.br";"(11)98242-0996";"4";"3";"72";"";"5";"03/10/2022";"Áreas de lazer pensadas para você se conectar à natureza em todas as suas formas sem sair de casa. Studios com serviço de moradia 24 à 32m². Preço e disponibilidade do imóvel sujeitos a alteração sem ";"";"1";"";"";"";"Botan_-_NR_Tabela_tabela_botani_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/36009"
"36010";"Botaní - Lojas";"Gamaro";"Vila Pompéia";"São Paulo";"SP";"Avenida Pompéia 700";"Pronto novo";"253.19";"592.08";"3079121.95";"";"";"";"";"";"Anderson Pimentel";"(11)98242-0996";"anderson.pimentel@gamaro.com.br";"(11)98242-0996";"4";"3";"4";"";"3";"03/10/2022";"Um empreendimento em ótima localização. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Botan_-_Lojas_Tabela_tabela_botani_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/36010"
"36423";"Reserva Figueiras";"Tecnisa SP";"Água Branca";"São Paulo";"SP";"Rua Marc Chagall (Jardim das Perdizes) 500";"Pronto novo";"165.57";"165.57";"3679410";"";"";"";"";"";"Hamilton";"(11) 99220-2261";"hamilton.goulart@tecnisa.com.br";"(11) 99220-2261";"3.5";"2";"104";"";"2";"26/11/2022";"O Jardim das Perdizes é o bairro planejado mais moderno de São Paulo e, agora, volta a ser o centro das atenções com o Reserva Figueiras. A mais nova oportunidade de morar entre Perdizes e Pompéia, co";"";"1";"";"";"";"Reserva_Figueiras_Tabela_tabela_reserva_figueiras_abril_2026.pdf";"https://www.orulo.com.br/buildings/36423"
"36509";"Figueiras By Motiró";"Jacy";"Campestre";"Santo André";"SP";"Rua das Figueiras 2050";"Pronto novo";"112.25";"112.25";"1314859.07";"";"";"";"";"";"Débora";"(11) 97301-6682";"debora@jacy.com.br";"(11) 97301-6682";"4";"2.2";"84";"";"2";"05/11/2022";"O 3 suítes mais sofisticado da região. Viva no endereço mais nobre e valorizado da cidade de Santo André. Um projeto que contempla sofisticação, elegância e modernidade em um único lugar. Preço e disp";"";"1";"";"";"";"Figueiras_By_Motir_Tabela_tabela_figueiras_by_motiro_abril_2026.pdf";"https://www.orulo.com.br/buildings/36509"
"36645";"Metrocasa Estação Penha - Residencial";"Metrocasa";"Penha de França";"São Paulo";"SP";"Rua Doutor Alarico Silveira 612";"Pronto novo";"68.17";"68.17";"469000";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"225";"";"1";"01/08/2022";"Perto de escolas, supermercados, hospitais e tudo mais o que você precisa para ter qualidade de vida. No Metrocasa Estação Penha você encontra tudo isso e muito mais, são apartamentos Studios, 1 e 2 d";"";"1";"";"";"";"Metrocasa_Estao_Penha_-_Residencial_Tabela_tabela_metrocasa_estacao_penha_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/36645"
"36775";"Metrocasa Morumbi II - NR";"Metrocasa";"Vila Sônia";"São Paulo";"SP";"Rua Dias Vieira 238";"Pronto novo";"28.75";"28.75";"286160";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"17";"";"1";"01/03/2022";"No Metrocasa Morumbi II é você perto da família e de todas as facilidades. é Você + perto de tudo. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Metrocasa_Morumbi_II_-_NR_Tabela_tabela_metrocasa_morumbi_ii_-_nr_marco_2026.pdf";"https://www.orulo.com.br/buildings/36775"
"36778";"Órigo Perdizes";"Kallas";"Barra Funda";"São Paulo";"SP";"Rua Tanabi 344";"Pronto novo";"41.69";"41.69";"571528.88";"";"";"";"";"";"Souza 11982329851 / Bruno Carvalho (11) 93927-2605";"(11) 99999-9999";"bruno.carvalho@kallasvendas.com.br";"(11) 99999-9999";"4";"3";"206";"";"2";"15/12/2022";"Próximo à tudo o que você precisa para viver tranquilo próximo a região dos Perdizes. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"rigo_Perdizes_Tabela_tabela_origo_perdizes_abril_2026.pdf";"https://www.orulo.com.br/buildings/36778"
"36813";"Metrocasa Itaquera III - NR";"Metrocasa";"Vila Santana";"São Paulo";"SP";"Rua Palmerino Calabrese 170";"Pronto novo";"18.43";"19.09";"226800";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"28";"";"6";"01/10/2022";"Viva o melhor dos encontros: conforto e qualidade de vida, em uma ótima localização na Zona Leste. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Metrocasa_Itaquera_III_-_NR_Tabela_tabela_metrocasa_itaquera_iii_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/36813"
"36820";"Metrocasa Jaraguá - NR";"Metrocasa";"Jardim Jaraguá";"São Paulo";"SP";"Avenida Jornalista Paulo Zingg 1031";"Pronto novo";"16.61";"31.77";"152640";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"64";"";"20";"01/06/2022";"Você + perto da qualidade de vida e de mais tempo com a família. Este é o Metrocasa Jaraguá. Perto de escolas, supermercados, hospitais e tudo mais o que você precisa para ter qualidade de vida. No Me";"";"1";"";"";"";"Metrocasa_Jaragu_-_NR_Tabela_tabela_metrocasa_jaragua_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/36820"
"36829";"Villa Perdizes Welconx - Residencial";"Conx SP";"Perdizes";"São Paulo";"SP";"Rua Ministro Ferreira Alves 310";"Pronto novo";"51.1";"51.1";"830730";"";"";"";"";"";"Conx Parcerias";"(11) 94587-9982";"yanca@conxvendas.com.br";"(11) 94587-9982";"4";"2";"107";"";"1";"20/11/2022";"Um Welconx é sempre uma boa escolha. E o Welconx Villa Perdizes une design, cultura e experiência. A apenas 9 minutos da Estação Palmeiras Barra Funda. Preço e disponibilidade do imóvel sujeitos a alt";"";"2";"";"Villa_Perdizes_Welconx_-_Residencial_Book_Book_villa_perdizes_welconx_-_residencial.pdf";"";"Villa_Perdizes_Welconx_-_Residencial_Tabela_tabela_villa_perdizes_welconx_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/36829"
"36830";"Villa Perdizes Welconx - NR";"Conx SP";"Perdizes";"São Paulo";"SP";"Rua Ministro Ferreira Alves 310";"Pronto novo";"39.88";"60.71";"438680";"";"";"";"";"";"Conx Parcerias";"(11) 94587-9982";"yanca@conxvendas.com.br";"(11) 94587-9982";"4";"2";"21";"";"7";"20/11/2022";"Um Welconx é sempre uma boa escolha. E o Welconx Villa Perdizes une design, cultura e experiência. A apenas 9 minutos da Estação Palmeiras Barra Funda. Preço e disponibilidade do imóvel sujeitos a alt";"";"1";"";"";"";"Villa_Perdizes_Welconx_-_NR_Tabela_tabela_villa_perdizes_welconx_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/36830"
"36831";"Villa Perdizes Welconx - Lojas";"Conx SP";"Perdizes";"São Paulo";"SP";"Rua Ministro Ferreira Alves 310";"Pronto novo";"179.08";"179.08";"1500000";"";"";"";"";"";"Conx Parcerias";"(11) 94587-9982";"yanca@conxvendas.com.br";"(11) 94587-9982";"4";"2";"3";"";"1";"20/11/2022";"Um Welconx é sempre uma boa escolha. E o Welconx Villa Perdizes une design, cultura e experiência. A apenas 9 minutos da Estação Palmeiras Barra Funda. Preço e disponibilidade do imóvel sujeitos a alt";"";"1";"";"";"";"Villa_Perdizes_Welconx_-_Lojas_Tabela_tabela_villa_perdizes_welconx_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/36831"
"36859";"Breeze Bosque da Saúde";"Reitzfeld SP";"Bosque da Saúde";"São Paulo";"SP";"Rua Guararema 694";"Pronto novo";"35.1";"61.7";"450000";"";"";"";"";"";"Sandro";"(11) 93225-5642";"sandro@reitzfeld.com.br";"(11) 93225-5642";"4";"4";"50";"";"19";"08/10/2022";"O Breeze Bosque da Saúde foi planejado para conciliar a completa infraestrutura com qualidade de vida. Com plantas e áreas de lazer pensadas no seu bem-estar e nas facilidades do seu dia a dia. Mais q";"";"1";"";"";"";"Breeze_Bosque_da_Sade_Tabela_tabela_breeze_bosque_da_saude_abril_2026.pdf";"https://www.orulo.com.br/buildings/36859"
"36905";"Livus Parque Ecológico";"Livus Inc SP";"Vila Sílvia";"São Paulo";"SP";"Rua Novo Oriente do Piauí 416";"Pronto novo";"42.24";"43.09";"278159.44";"";"";"";"";"";"Lindomar Schmidt";"(11) 91374-7933";"lindomar.schmidt@meritorealty.com.br";"(11) 91374-7933";"3.5";"2.5";"195";"";"50";"15/11/2022";"O apartamento que você sempre sonhou chegou a Vila Silvia, um empreendimento com lazer de clube, muito completo com tudo que a sua família merece. A poucos minutos da estação USP Leste da CPTM e ao la";"";"1";"";"";"";"Livus_Parque_Ecolgico_Tabela_tabela_livus_parque_ecologico_abril_2026.pdf";"https://www.orulo.com.br/buildings/36905"
"36941";"Metrocasa Pirituba II - NR";"Metrocasa";"Pirituba";"São Paulo";"SP";"Rua Celso Vieira 261";"Pronto novo";"29.53";"29.53";"357366";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"30";"";"2";"01/07/2022";"São apartamentos Studio e 1 e 2 dormitórios e lazer completo. O Metrocasa Pirituba II está localizado a 10 minutos a pé da Estação Pirituba. Próximo de escolas, hospitais, restaurantes, academias, sup";"";"1";"";"";"";"Metrocasa_Pirituba_II_-_NR_Tabela_tabela_metrocasa_pirituba_ii_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/36941"
"36969";"Cardoso432 - Residencial";"Global Realty Brasil";"Perdizes";"São Paulo";"SP";"Rua Cardoso de Almeida 432";"Pronto novo";"26.74";"51.93";"663835.1";"";"";"";"";"";"Tarso";"(11) 99139-0929";"paulo.tarso@globalrealtybrasil.com.br";"(11) 99139-0929";"4.5";"3";"126";"";"29";"01/10/2022";"Mais espaço, mais design, mais estilo. Um conceito inédito de loft com mezanino, que convida para uma nova experiência de vida. O pé-direito de 4,32 metros aumenta a sensação de conforto, amplia as po";"";"1";"";"";"";"Cardoso432_-_Residencial_Tabela_tabela_cardoso432_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/36969"
"36970";"Cardoso432 - NR";"Global Realty Brasil";"Perdizes";"São Paulo";"SP";"Rua Cardoso de Almeida 432";"Pronto novo";"29.09";"48";"493268.36";"";"";"";"";"";"Tarso";"(11) 99139-0929";"paulo.tarso@globalrealtybrasil.com.br";"(11) 99139-0929";"4";"3";"42";"";"36";"01/10/2022";"Mais espaço, mais design, mais estilo. Um conceito inédito de loft com mezanino, que convida para uma nova experiência de vida. O pé-direito de 4,32 metros aumenta a sensação de conforto, amplia as po";"";"1";"";"";"";"Cardoso432_-_NR_Tabela_tabela_cardoso432_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/36970"
"37045";"Metrocasa Vila Sônia II - NR";"Metrocasa";"Vila Sônia";"São Paulo";"SP";"Rua Ministro Edmundo Lins 206";"Pronto novo";"17.04";"17.04";"250800";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"24";"";"1";"01/11/2022";"Situado em uma das regiões mais prósperas e importantes de São Paulo, próximo da estação Vila Sônia da linha 4 – amarela, conectando a Vila Sônia e região com o centro da cidade de São Paulo. Facilida";"";"1";"";"";"";"Metrocasa_Vila_Snia_II_-_NR_Tabela_tabela_metrocasa_vila_sonia_ii_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/37045"
"37047";"Metrocasa Aricanduva - NR";"Metrocasa";"Jardim Imperador (Zona Leste)";"São Paulo";"SP";"Avenida Ouro Verde de Minas 1949";"Pronto novo";"16.49";"18.39";"196000";"";"";"";"";"";"Jean";"(11) 96250-0056";"jean.silva@metrocasa.com.br";"";"3";"2";"45";"";"5";"01/08/2022";"O empreendimento novo mais barato e bem localizado da região do Aricanduva. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Metrocasa_Aricanduva_-_NR_Tabela_tabela_metrocasa_aricanduva_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/37047"
"37175";"ix. Tatuapé";"ix. Incorporadora";"Tatuapé";"São Paulo";"SP";"Rua Adelino de Almeida Castilho 214";"Pronto novo";"46.66";"70.84";"419900";"";"";"";"";"";"Tifany";"(11) 99515-1980";"tifany.ricci@ixincorporadora.com.br";"(11) 99515-1980";"4";"3.2";"147";"";"19";"15/10/2022";"O Ix.Tatuapé encontra-se estrategicamente localizado, estando circundado por vias importantes, como a Radial Leste, Marginal Tietê, Av. Salim Farah Maluf e a Av. Celso Garcia. Tem rápido e fácil acess";"";"1";"";"";"";"ix_Tatuap_Tabela_tabela_ix._tatuape_marco_2026.pdf";"https://www.orulo.com.br/buildings/37175"
"37376";"Pádua 114";"Alfa Realty";"Santa Cecília";"São Paulo";"SP";"Rua Senador Pádua Sales 114";"Em construção";"107.32";"277.24";"3614400";"";"";"";"";"";"Alfa Realty - Parcerias";"(11) 97483-5036";"parcerias@alfarealty.com.br";"(11) 97483-5036";"5";"3";"16";"";"5";"11/12/2023";"Um novo marco da arquitetura Paulistana. Em uma rua exclusiva. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Pdua_114_Tabela_tabela_padua_114_abril_2026.pdf";"https://www.orulo.com.br/buildings/37376"
"37428";"Mix Ipiranga - NR";"Maskan";"Ipiranga";"São Paulo";"SP";"Rua do Lago 302";"Pronto novo";"32.7";"32.7";"279000";"";"";"";"";"";"Maskan Parcerias";"(11) 91331-1331";"parcerias@maskan.com.br";"(11) 91331-1331";"3.8";"2.5";"18";"";"1";"10/12/2022";"O melhor valor m² da região! Uma grande oportunidade, fácil de pagar. More em uma rua tranquila e ao mesmo tempo muito bem localizada. More a poucos passos da Estação Sacomã (linha verde). Preço e dis";"";"1";"";"";"";"Mix_Ipiranga_-_NR_Tabela_tabela_mix_ipiranga_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/37428"
"37452";"Mairin Ibirapuera";"Even SP";"Ibirapuera";"São Paulo";"SP";"Rua Mairinque 120";"Pronto novo";"179.48";"231.92";"3909670";"";"";"";"";"";"Alessandra";"(11) 99948-9691";"Alessandra@parceriaseven.com.br";"(11) 99948-9691";"5.8";"3";"102";"";"18";"01/06/2022";"O parque mais desejado da cidade como vizinho. Inspiração que vem do Parque Ibirapuera e se expande entre o melhor dos Jardins e Moema, a poucos minutos da Paulista. Uma região consagrada que oferece ";"";"1";"";"";"";"Mairin_Ibirapuera_Tabela_tabela_mairin_ibirapuera_marco_2026.pdf";"https://www.orulo.com.br/buildings/37452"
"37454";"Essência da Vila - Residencial";"Pratica Construtora";"Vila Centenário";"São Paulo";"SP";"Rua Xanquerê 48";"Em construção";"40.69";"60.07";"405251.44";"";"";"";"";"";" Ernesto-  Gerente Parceria";"(11) 97529-5064";"orcioli@pratica-inc.com.br";"(11) 97529-5064";"4";"2.8";"174";"";"7";"05/05/2023";"Um empreendimento único, onde cada detalhe foi concebido para ser distinto. Localizado no melhor da Zona Leste, a poucos passos da estação de Metrô Vila Matilde, em meio aos empreendimentos mais impor";"";"1";"";"";"";"Essncia_da_Vila_-_Residencial_Tabela_tabela_essencia_da_vila_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/37454"
"37455";"Essência da Vila - NR";"Pratica Construtora";"Vila Centenário";"São Paulo";"SP";"Rua Xanquerê 48";"Pronto novo";"49";"60.07";"505905.18";"";"";"";"";"";" Ernesto-  Gerente Parceria";"(11) 97529-5064";"orcioli@pratica-inc.com.br";"(11) 97529-5064";"4";"2.8";"22";"";"4";"06/05/2023";"Um empreendimento único, onde cada detalhe foi concebido para ser distinto. Localizado no melhor da Zona Leste, a poucos passos da estação de Metrô Vila Matilde, em meio aos empreendimentos mais impor";"";"1";"";"";"";"Essncia_da_Vila_-_NR_Tabela_tabela_essencia_da_vila_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/37455"
